Day_month,Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
02-23,2027-02-23,482.78744150069224,178.51592303771451,464.95105428841316,0.0048015267175572,1046.0,103.62541462772036,19006.66184666012,617.763504711473,0.0,0.0,1712.5601012472293,1192.669412997271,127.23495019217103
02-24,2027-02-24,478.24040590457787,176.00320137294304,486.835388027415,0.0048015267175572,1046.0,104.67168383734683,19006.66184666012,577.0011940677032,0.0,0.0,1384.068167473355,925.7963212705922,91.64250218363054
02-25,2027-02-25,452.1915416573157,174.80684003353477,514.3033561998357,0.0049141221374045,1046.0,102.51522956129702,19006.66184666012,616.3934098390539,0.0,0.0,1220.5427127191676,898.8847266398277,90.75413443914688
02-26,2027-02-26,439.1985348528155,150.2513613796861,298.6763040533401,0.0050267175572518,1046.0,105.41921242474064,19006.66184666012,735.6246422735088,0.0,0.0,1261.674187775678,749.4815367894029,83.1606697023203
02-27,2027-02-27,843.1968271906177,152.51526926981464,371.27913505679305,0.0051393129770991,1046.0,105.84118135598354,19006.66184666012,813.510005198761,0.0,0.0,1278.1987503869548,808.9576129443576,83.17495211871748
02-28,2027-02-28,901.483573028867,180.00505720529955,450.9547121117062,0.0052519083969464,1046.0,104.2309412294534,19006.66184666012,718.1979171452389,0.0,0.0,1182.59216174753,774.6888317337259,95.8849823051421
03-01,2027-03-01,950.3537586581409,163.66779375183802,437.7888134288147,0.0054770992366411,771.0,107.25393459754619,19006.66184666012,545.5377649498416,0.0,0.0,1260.5183607190522,872.1488072150262,91.0994811102487
03-02,2027-03-02,617.9503920674274,160.81058380940735,463.83262177466304,0.0055896946564884,771.0,103.20277786171626,19006.66184666012,508.18999963497805,0.0,0.0,1257.84365341257,904.0440978575834,92.29497639766718
03-03,2027-03-03,697.6663728837341,151.49239797001988,376.0739784368178,0.0057022900763358,771.0,102.90878484630771,19006.66184666012,415.70565907911913,0.0,0.0,1201.1289491335863,843.7056462879393,95.2686730558849
03-04,2027-03-04,320.8864495257342,172.66881943837242,410.23836724779784,0.0057022900763358,771.0,105.60648324799438,19006.66184666012,546.8681080710273,0.0,0.0,1268.299716053956,811.9360722629608,91.88211033116924
03-05,2027-03-05,470.97919498416354,164.03360317011172,418.88593264527395,0.0057022900763358,771.0,107.02203179945705,19006.66184666012,684.3936297723073,0.0,0.0,1252.497598500119,896.4783302842442,89.78182374298733
03-06,2027-03-06,1189.331633216773,185.7533899224626,491.67925377333563,0.0057022900763358,771.0,108.24666996735414,19006.66184666012,582.5667126845645,0.0,0.0,1321.370699408803,942.069377924259,87.72214939302286
03-07,2027-03-07,1409.0508227835926,181.41184878874165,429.09165523550627,0.0057022900763358,771.0,104.7628043866888,19006.66184666012,530.0364898229733,0.0,0.0,1210.2132091610922,967.3392166946511,91.73945530997443
03-08,2027-03-08,937.7157266476779,170.47069956655497,442.23071056265985,0.0057022900763358,771.0,107.83827991813484,19006.66184666012,373.9362447573088,0.0,0.0,1428.8183351883974,1007.5274488379127,114.59377407052915
03-09,2027-03-09,839.0774780391661,200.98307336481375,436.29083074509686,0.0057022900763358,771.0,105.75539465840416,19006.66184666012,505.51924705714686,0.0,0.0,1202.6790812901818,872.8772614152001,105.29789028752876
03-10,2027-03-10,643.2557495754702,234.44269552434258,414.4989777702315,0.0057022900763358,771.0,105.65069638281639,19006.66184666012,414.3078770841691,0.0,0.0,1279.5269415090675,929.611606161575,90.23089010681197
03-11,2027-03-11,464.4860215245517,228.95164803519933,423.18452217347567,0.0057022900763358,264.0,107.75497619828997,19006.66184666012,248.58225031253215,0.0,0.0,1238.0544188194917,918.7651933868947,79.0845887962621
03-12,2027-03-12,585.0923025118036,202.0315135946936,430.9271586250968,0.0057022900763358,264.0,107.237613807367,19006.66184666012,809.3982212268238,0.0,0.0,1370.7607883090973,803.7756960162855,91.37497242262896
03-13,2027-03-13,764.383581074314,175.17279185929252,406.1969600698214,0.0057022900763358,264.0,102.94353409182227,19006.66184666012,988.1411473926637,0.0,0.0,1372.0041742105636,916.6823678369228,96.94259732226195
03-14,2027-03-14,561.7600875064508,176.821809758156,445.38270467006237,0.0057022900763358,264.0,108.62469448216841,19006.66184666012,722.3077846330485,0.0,0.0,1268.2735993315896,836.8049295978234,92.27447837872344
03-15,2027-03-15,960.8009358076881,149.8009364042372,518.493125759535,0.0057022900763358,264.0,108.37003403356071,19006.66184666012,841.2371552472302,0.0,0.0,1415.5896528793944,855.2656364210683,88.53073774094015
03-16,2027-03-16,389.0791625412677,144.01184352673909,476.31888165175417,0.0057022900763358,264.0,104.5030440400182,19006.66184666012,803.2821772935413,0.0,0.0,1505.1798868609935,933.2924317413789,94.80046158563847
03-17,2027-03-17,757.1624576314549,141.07442757470008,411.38457920884133,0.0057022900763358,264.0,106.45781780737536,19006.66184666012,867.7552569611302,0.0,0.0,1526.8163448067696,955.7162874292255,104.76914051252562
03-18,2027-03-18,563.0084979458844,158.31891404664285,537.2076023014367,0.0057022900763358,264.0,106.49570261690467,19006.66184666012,1097.6203351006268,0.0,0.0,1507.427223353597,984.005301447865,108.75719934423981
03-19,2027-03-19,647.1522383003451,210.86132699901458,455.37157860661,0.0057022900763358,264.0,105.92975266827091,19006.66184666012,852.5024746471008,0.0,0.0,1475.245849648877,1065.2084337695765,87.6104689312411
03-20,2027-03-20,761.7380440956903,190.68094875071316,340.8573569214086,0.0057022900763358,293.0,104.30580003563938,19006.66184666012,988.6183180108724,0.0,0.0,1758.8336152133206,994.9551649501166,111.97698110064849
03-21,2027-03-21,356.2135007264284,227.3431228473021,429.5803746273855,0.0057022900763358,293.0,103.95968725642592,19006.66184666012,1062.103828875629,0.0,0.0,1568.1500679307183,1012.5183903857335,107.02426350935325
03-22,2027-03-22,992.5581444678942,178.0313326251709,349.8505152779287,0.0057022900763358,293.0,105.0833482721455,19006.66184666012,836.4042741233977,0.0,0.0,1818.5073756405527,1178.0558934143373,117.96514526322287
03-23,2027-03-23,1064.5565082109492,185.295930569154,503.40125429410097,0.0057022900763358,293.0,107.3536329463895,19006.66184666012,1302.31515777269,0.0,0.0,1770.008287321268,966.9689499378941,142.97848119477516
03-24,2027-03-24,1324.5753306075944,235.22085828108843,565.973532405998,0.0057786259541984,293.0,106.15149071657072,19006.66184666012,919.5340046609846,0.0,0.0,1953.8281148035103,1153.1320348439551,116.80720179495145
03-25,2027-03-25,772.609963399135,243.41852249688162,701.4483083417222,0.005854961832061,293.0,104.43220891763002,19006.66184666012,845.2931180922781,0.0,0.0,2141.8701646213076,1159.7376954901513,114.41808731756629
03-26,2027-03-26,977.1211590434829,279.5461941502183,654.771112364989,0.0059312977099236,293.0,106.58705599796988,19006.66184666012,1127.422062572066,0.0,0.0,1908.130582243768,1001.3996183413865,123.98057398892587
03-27,2027-03-27,1083.5953769153912,262.45690687173385,583.5779559869967,0.0060076335877862,293.0,99.94010782755096,19006.66184666012,949.4060946189865,0.0,0.0,1873.29747607321,1128.153373871847,125.81494236609161
03-28,2027-03-28,1377.4686093737562,222.3707243195207,618.5367793072373,0.0060839694656488,293.0,107.46856879381332,19006.66184666012,1077.417568700111,0.0,0.0,1843.570413421581,1249.763568908846,125.27209445365823
03-29,2027-03-29,1180.0977495606885,173.6796678668437,417.68065671247206,0.0061603053435114,293.0,102.15907892839138,19006.66184666012,1030.6749594506111,0.0,0.0,1696.5494487144701,1092.74306749483,125.96205679187219
03-30,2027-03-30,1055.5792567797812,221.6791168674601,615.5995393972868,0.006236641221374,269.0,104.72806470406722,19006.66184666012,1458.3258695474415,0.0,0.0,1791.5491572705425,1133.6400486482135,143.67901977669095
03-31,2027-03-31,1044.6466889850835,182.93839320977628,669.7845347463759,0.0063129770992366,245.0,103.30342287543431,19006.66184666012,1262.2641573768851,0.0,0.0,1901.2341093109885,1276.1763640887468,114.54903788051078
04-01,2027-04-01,1015.914631825631,337.7033144187301,459.3870563054694,0.0063893129770992,245.0,102.8984410792328,19006.66184666012,1173.4773115396772,0.0,0.0,1919.7650293926756,1327.2245529142028,133.95047032003222
04-02,2027-04-02,1250.2470172938056,223.02235379664006,715.6735483084935,0.0064656488549618,245.0,107.45479866727567,19006.66184666012,1344.0642039146646,0.0,0.0,2081.2875614518894,1268.151105256519,122.206142158977
04-03,2027-04-03,1165.9755001157139,181.5055514050437,621.357515752731,0.006541984732824401,245.0,104.21893035397265,19006.66184666012,1621.5717450723146,0.0,0.0,1870.9728457845956,1275.868950972529,146.4051510700201
04-04,2027-04-04,1085.5426393859404,205.87175187004348,537.3943066423487,0.006541984732824401,245.0,105.82785014584884,19006.66184666012,1419.1668520235587,0.0,0.0,2244.6866518125066,1503.9273455696023,131.73269100663416
04-05,2027-04-05,1141.931004196947,254.46506344026915,669.3320934447339,0.006541984732824401,245.0,104.94460678087064,19006.66184666012,1359.5008983413568,0.0,0.0,2146.035923644857,1556.7346212286932,138.35455549503683
04-06,2027-04-06,719.0884097146536,242.06710566480848,839.7175919909965,0.006541984732824401,245.0,105.86282130322749,19006.66184666012,1142.5100981216644,0.0,0.0,2191.8647467253677,1518.915244655268,140.10358225985107
04-07,2027-04-07,960.4426647092977,230.33282857241704,627.1406461540432,0.006541984732824401,245.0,104.79796504409842,19006.66184666012,1245.9051616439697,0.0,0.0,2150.0056331495152,1379.0443771581167,154.74780460680944
04-08,2027-04-08,805.7637222223605,237.1605237370659,673.0430479848775,0.006541984732824401,245.0,101.73887335001838,19006.66184666012,1447.548120723105,0.0,0.0,2319.1061310252835,1329.2970361373418,155.56775329565514
04-09,2027-04-09,987.19280740338,215.71116772465052,603.9593847014424,0.006541984732824401,245.0,106.07733542261278,19006.66184666012,1331.6005192116982,0.0,0.0,2440.859276205969,1327.2000188548263,132.81654393729488
04-10,2027-04-10,1173.5998553429997,187.05659541952232,563.3668847835601,0.006541984732824401,245.0,102.770855897099,19006.66184666012,1435.0910587614326,0.0,0.0,2134.2075816587726,1452.9714932272152,145.0615330693217
04-11,2027-04-11,1146.7401859641866,178.84091097125386,696.6982063743612,0.006541984732824401,260.0,100.45917540943223,19006.66184666012,1519.9957011667195,0.0,0.0,2133.6002907864367,1447.8486454704894,135.6595482647232
04-12,2027-04-12,1461.1320955422518,192.38486340459747,560.7383403988604,0.006541984732824401,260.0,102.84359703023932,19006.66184666012,1628.7739703785585,0.0,0.0,2199.9278593063536,1565.2854174880279,126.47938319438343
04-13,2027-04-13,1294.620978344181,202.78670065029328,638.3774367767235,0.006541984732824401,260.0,106.84645096457304,19006.66184666012,1477.504470050055,0.0,0.0,1947.024502894917,1509.24235915192,142.72421600497623
04-14,2027-04-14,983.3061951492589,200.79521769009153,588.471927792111,0.006541984732824401,260.0,105.37672081875098,19006.66184666012,1654.2011152619227,0.0,0.0,2100.1990307791034,1256.4818271872887,146.7832740432366
04-15,2027-04-15,995.5585683924746,221.23127540339698,675.6800788426938,0.006541984732824401,260.0,102.77423148621244,19006.66184666012,1461.2129223657091,0.0,0.0,2277.6930609868373,1627.912019671445,185.4450046549245
04-16,2027-04-16,1344.310919727474,221.98649916304603,699.7426510408872,0.006541984732824401,260.0,102.64329271210795,19006.66184666012,980.8651877388197,0.0,0.0,2530.706373378852,1350.8318253535274,160.1375469606048
04-17,2027-04-17,1635.4452311097311,220.6864094760275,712.8718544471797,0.006541984732824401,260.0,102.57021991493271,19006.66184666012,1269.2283591612318,0.0,0.0,2355.6252147690466,1402.3266817861827,130.81058334109952
04-18,2027-04-18,1336.1202750582975,252.32457440649236,632.2956597648857,0.006541984732824401,260.0,107.50569706097416,19006.66184666012,1355.1621881845178,0.0,0.0,2265.567787269414,1427.597589724567,138.63797804177938
04-19,2027-04-19,1400.452455895593,282.63659692224644,634.999732132451,0.006541984732824401,260.0,103.90595248825359,19006.66184666012,1164.3122829478402,0.0,0.0,2384.0468148096825,1541.6149603275,152.16547776136
04-20,2027-04-20,1306.3015380664476,252.06133210304,563.9165842502413,0.006541984732824401,260.0,103.98201892960074,19006.66184666012,1515.802447334308,0.0,0.0,2217.4331556462594,1639.0775263067972,161.86568599642956
04-21,2027-04-21,857.1028882031698,275.14918140858697,620.9346084891067,0.006541984732824401,139.0,105.32623465229331,19006.66184666012,1675.5937821224472,0.0,0.0,2311.797337394001,1431.6402156158315,125.53222837237736
04-22,2027-04-22,1007.755801281438,249.63606018989242,722.2295281070213,0.006541984732824401,139.0,103.43776547672499,19006.66184666012,1542.697078314757,0.0,0.0,2252.4329288281265,1381.3203015296847,121.62939140754327
04-23,2027-04-23,1190.1512036214222,512.3217819725529,818.7393291874719,0.006541984732824401,139.0,102.22619868410023,19006.66184666012,1218.5221381253818,0.0,0.0,2391.2538322495902,1527.9116739947372,175.3492481046747
04-24,2027-04-24,1781.3707002214142,432.6870491812959,672.8751986442778,0.006734351145038101,139.0,102.38593692038967,19006.66184666012,1605.867131725889,0.0,0.0,2407.5190918909652,1730.4589309302623,169.21324999705936
04-25,2027-04-25,1318.7060921828836,475.3166912598152,852.3664188506823,0.006926717557251801,139.0,102.68902483327048,19006.66184666012,1363.8630886404794,0.0,0.0,2241.400055924344,1610.391846416731,158.31507373815182
04-26,2027-04-26,1523.4617097242312,327.96637323705266,915.9125751797629,0.007119083969465601,139.0,102.7138141516372,19006.66184666012,1331.0714400555016,0.0,0.0,2673.097351451036,1830.8403572725329,176.08826253417874
04-27,2027-04-27,1525.7106094148114,367.211598890839,875.8909713321893,0.007311450381679299,139.0,104.63585174100032,19006.66184666012,1318.79127715585,0.0,0.0,2896.1495403502704,1653.5806301439532,144.21797995957914
04-28,2027-04-28,915.8496704040284,381.2187854702812,933.4944276607965,0.007503816793893099,139.0,102.9851474742607,19006.66184666012,1173.5057351961239,0.0,0.0,2701.3454918127472,1653.3884331999056,166.6300878654353
04-29,2027-04-29,1345.9999114490997,264.79980891761494,703.0974792775227,0.007696183206106799,139.0,104.62714927171746,19006.66184666012,1301.6730313459327,0.0,0.0,2549.0820986169465,1610.1554879410912,164.80756679871985
04-30,2027-04-30,751.1790071143434,285.05254459403795,596.9252982437222,0.0078885496183205,233.0,102.26210899535194,19006.66184666012,1410.6226036048627,0.0,0.0,2436.2524071592843,1550.183534399146,163.40904779282292
05-01,2027-05-01,523.261414794368,266.41724227580625,434.79091290034125,0.0080809160305343,233.0,102.19752713497219,19006.66184666012,1353.2523745455846,0.0,0.0,2205.509669532546,1501.9738234416577,146.52120096163762
05-02,2027-05-02,759.8439802677467,225.94894516377676,610.166317622794,0.008273282442748,233.0,96.45540146037382,19006.66184666012,1470.7690724492004,0.0,0.0,2135.5333733229636,1375.8384802650617,146.27657008414835
05-03,2027-05-03,1478.6980731624608,230.99369017910743,673.60585236062,0.0084656488549618,233.0,103.6560760121408,19006.66184666012,1667.232994397651,0.0,0.0,2124.085525549084,1384.1391202056004,141.4298653817711
05-04,2027-05-04,988.1914204621369,253.71276481730823,759.8494505369642,0.0084656488549618,233.0,102.09969171894781,19006.66184666012,1713.56526677316,0.0,0.0,2397.551992042981,1472.3513979269062,161.8735492596903
05-05,2027-05-05,1201.921142226008,311.06552164126896,816.1150571455458,0.0084656488549618,233.0,103.72156600283941,19006.66184666012,1795.0228984996736,0.0,0.0,2690.8575051509943,1606.39874656398,153.73197239194675
05-06,2027-05-06,1290.9737644756804,261.04794598489633,735.6224764855881,0.0084656488549618,233.0,93.4903985314001,19006.66184666012,1356.5872616649688,0.0,0.0,2940.4853075743254,1729.402353904346,161.61356757371476
05-07,2027-05-07,1142.124112528366,260.019041261031,935.140721350679,0.0084656488549618,233.0,105.98379429263898,19006.66184666012,1146.9695810462767,0.0,0.0,2689.965428080722,1706.2933119934337,154.58335111904313
05-08,2027-05-08,1298.8642672888275,264.12821532611986,806.8091215908086,0.0084656488549618,233.0,100.38205848668039,19006.66184666012,1831.7203787080227,0.0,0.0,2601.8276235214553,1898.3510427679016,181.03579319411958
05-09,2027-05-09,1465.0686815866263,281.0129236244269,772.6521542644754,0.0084656488549618,233.0,103.27739925018828,19006.66184666012,1338.9078355796687,0.0,0.0,2618.113958790995,1635.2471909002213,180.70582381393922
05-10,2027-05-10,1349.1844671814174,279.76245731288066,834.2502043869896,0.0084656488549618,252.0,98.23543002183023,19006.66184666012,1517.461379112024,0.0,0.0,2762.4815056175244,1734.0179501889113,168.1236245341358
05-11,2027-05-11,1198.456894079705,406.8629308448626,851.1111922350941,0.0084656488549618,252.0,101.85338553539957,19006.66184666012,1363.176403441625,0.0,0.0,2443.157563234789,1578.277985569213,175.0085332063397
05-12,2027-05-12,1261.3338421696412,209.04741522446452,847.0706855813779,0.0084656488549618,252.0,98.15302216560058,19006.66184666012,1218.3116950469866,0.0,0.0,2374.7333251217324,1691.7429337031242,163.2365970329058
